hand,player_0_stack,player_0_profit,player_0_cumulative_profit,player_0_name,player_1_stack,player_1_profit,player_1_cumulative_profit,player_1_name,player_2_stack,player_2_profit,player_2_cumulative_profit,player_2_name,player_3_stack,player_3_profit,player_3_cumulative_profit,player_3_name,player_4_stack,player_4_profit,player_4_cumulative_profit,player_4_name,player_5_stack,player_5_profit,player_5_cumulative_profit,player_5_name
4671,21437.9375,6.75,21237.9375,Agent 0 (iter 100),-6350.697916666666,0.0,-6550.697916666666,Agent 1 (iter 500),-123.13541666666606,0.0,-323.13541666666606,Agent 2 (iter 1000),3831.270833333333,-6.75,3631.270833333333,Agent 3 (iter 1500),-8573.15625,0.0,-8773.15625,Agent 4 (iter 4000),-9022.21875,0.0,-9222.21875,Agent 5 (iter 2300)
4672,21439.9375,2.0,21239.9375,Agent 0 (iter 100),-6350.697916666666,0.0,-6550.697916666666,Agent 1 (iter 500),-123.13541666666606,0.0,-323.13541666666606,Agent 2 (iter 1000),3831.270833333333,0.0,3631.270833333333,Agent 3 (iter 1500),-8573.15625,0.0,-8773.15625,Agent 4 (iter 4000),-9024.21875,-2.0,-9224.21875,Agent 5 (iter 2300)
4673,21439.9375,0.0,21239.9375,Agent 0 (iter 100),-6350.697916666666,0.0,-6550.697916666666,Agent 1 (iter 500),-123.13541666666606,0.0,-323.13541666666606,Agent 2 (iter 1000),3831.270833333333,0.0,3631.270833333333,Agent 3 (iter 1500),-8573.15625,0.0,-8773.15625,Agent 4 (iter 4000),-9024.21875,0.0,-9224.21875,Agent 5 (iter 2300)
4674,21439.9375,0.0,21239.9375,Agent 0 (iter 100),-6350.697916666666,0.0,-6550.697916666666,Agent 1 (iter 500),-123.13541666666606,0.0,-323.13541666666606,Agent 2 (iter 1000),3831.270833333333,0.0,3631.270833333333,Agent 3 (iter 1500),-8573.15625,0.0,-8773.15625,Agent 4 (iter 4000),-9024.21875,-0.0,-9224.21875,Agent 5 (iter 2300)
4675,21439.9375,0.0,21239.9375,Agent 0 (iter 100),-6350.697916666666,0.0,-6550.697916666666,Agent 1 (iter 500),-123.13541666666606,0.0,-323.13541666666606,Agent 2 (iter 1000),3831.270833333333,0.0,3631.270833333333,Agent 3 (iter 1500),-8573.15625,0.0,-8773.15625,Agent 4 (iter 4000),-9024.21875,0.0,-9224.21875,Agent 5 (iter 2300)
4676,21439.9375,0.0,21239.9375,Agent 0 (iter 100),-6350.697916666666,0.0,-6550.697916666666,Agent 1 (iter 500),-123.13541666666606,0.0,-323.13541666666606,Agent 2 (iter 1000),3831.270833333333,0.0,3631.270833333333,Agent 3 (iter 1500),-8573.15625,0.0,-8773.15625,Agent 4 (iter 4000),-9024.21875,0.0,-9224.21875,Agent 5 (iter 2300)
4677,21439.9375,0.0,21239.9375,Agent 0 (iter 100),-6350.697916666666,0.0,-6550.697916666666,Agent 1 (iter 500),-123.13541666666606,0.0,-323.13541666666606,Agent 2 (iter 1000),3831.270833333333,0.0,3631.270833333333,Agent 3 (iter 1500),-8573.15625,0.0,-8773.15625,Agent 4 (iter 4000),-9024.21875,0.0,-9224.21875,Agent 5 (iter 2300)
4678,21439.9375,-0.0,21239.9375,Agent 0 (iter 100),-6362.697916666666,-12.0,-6562.697916666666,Agent 1 (iter 500),49.86458333333394,173.0,-150.13541666666606,Agent 2 (iter 1000),3684.270833333333,-147.0,3484.270833333333,Agent 3 (iter 1500),-8575.15625,-2.0,-8775.15625,Agent 4 (iter 4000),-9036.21875,-12.0,-9236.21875,Agent 5 (iter 2300)
4679,21439.9375,0.0,21239.9375,Agent 0 (iter 100),-6362.697916666666,0.0,-6562.697916666666,Agent 1 (iter 500),49.86458333333394,0.0,-150.13541666666606,Agent 2 (iter 1000),3684.270833333333,0.0,3484.270833333333,Agent 3 (iter 1500),-8575.15625,0.0,-8775.15625,Agent 4 (iter 4000),-9036.21875,0.0,-9236.21875,Agent 5 (iter 2300)
4680,21439.9375,0.0,21239.9375,Agent 0 (iter 100),-6362.697916666666,0.0,-6562.697916666666,Agent 1 (iter 500),49.86458333333394,0.0,-150.13541666666606,Agent 2 (iter 1000),3684.270833333333,0.0,3484.270833333333,Agent 3 (iter 1500),-8575.15625,0.0,-8775.15625,Agent 4 (iter 4000),-9036.21875,-0.0,-9236.21875,Agent 5 (iter 2300)
4681,21459.5625,19.625,21259.5625,Agent 0 (iter 100),-6362.697916666666,0.0,-6562.697916666666,Agent 1 (iter 500),49.86458333333394,0.0,-150.13541666666606,Agent 2 (iter 1000),3684.270833333333,-0.0,3484.270833333333,Agent 3 (iter 1500),-8594.78125,-19.625,-8794.78125,Agent 4 (iter 4000),-9036.21875,0.0,-9236.21875,Agent 5 (iter 2300)
4682,21459.5625,0.0,21259.5625,Agent 0 (iter 100),-6362.697916666666,0.0,-6562.697916666666,Agent 1 (iter 500),49.86458333333394,0.0,-150.13541666666606,Agent 2 (iter 1000),3684.270833333333,0.0,3484.270833333333,Agent 3 (iter 1500),-8594.78125,0.0,-8794.78125,Agent 4 (iter 4000),-9036.21875,0.0,-9236.21875,Agent 5 (iter 2300)
4683,21461.5625,2.0,21261.5625,Agent 0 (iter 100),-6362.697916666666,0.0,-6562.697916666666,Agent 1 (iter 500),49.86458333333394,0.0,-150.13541666666606,Agent 2 (iter 1000),3684.270833333333,0.0,3484.270833333333,Agent 3 (iter 1500),-8596.78125,-2.0,-8796.78125,Agent 4 (iter 4000),-9036.21875,-0.0,-9236.21875,Agent 5 (iter 2300)
4684,21412.5625,-49.0,21212.5625,Agent 0 (iter 100),-6562.697916666666,-200.0,-6762.697916666666,Agent 1 (iter 500),49.86458333333394,-0.0,-150.13541666666606,Agent 2 (iter 1000),3984.270833333333,300.0,3784.270833333333,Agent 3 (iter 1500),-8645.78125,-49.0,-8845.78125,Agent 4 (iter 4000),-9038.21875,-2.0,-9238.21875,Agent 5 (iter 2300)
4685,21413.5625,1.0,21213.5625,Agent 0 (iter 100),-6562.697916666666,0.0,-6762.697916666666,Agent 1 (iter 500),49.86458333333394,0.0,-150.13541666666606,Agent 2 (iter 1000),3984.270833333333,0.0,3784.270833333333,Agent 3 (iter 1500),-8645.78125,0.0,-8845.78125,Agent 4 (iter 4000),-9039.21875,-1.0,-9239.21875,Agent 5 (iter 2300)
4686,21413.5625,0.0,21213.5625,Agent 0 (iter 100),-6562.697916666666,0.0,-6762.697916666666,Agent 1 (iter 500),49.86458333333394,0.0,-150.13541666666606,Agent 2 (iter 1000),3984.270833333333,0.0,3784.270833333333,Agent 3 (iter 1500),-8645.78125,0.0,-8845.78125,Agent 4 (iter 4000),-9039.21875,-0.0,-9239.21875,Agent 5 (iter 2300)
4687,21413.5625,0.0,21213.5625,Agent 0 (iter 100),-6562.697916666666,0.0,-6762.697916666666,Agent 1 (iter 500),49.86458333333394,0.0,-150.13541666666606,Agent 2 (iter 1000),3984.270833333333,0.0,3784.270833333333,Agent 3 (iter 1500),-8645.78125,0.0,-8845.78125,Agent 4 (iter 4000),-9039.21875,0.0,-9239.21875,Agent 5 (iter 2300)
4688,21415.5625,2.0,21215.5625,Agent 0 (iter 100),-6562.697916666666,0.0,-6762.697916666666,Agent 1 (iter 500),49.86458333333394,0.0,-150.13541666666606,Agent 2 (iter 1000),3982.270833333333,-2.0,3782.270833333333,Agent 3 (iter 1500),-8645.78125,0.0,-8845.78125,Agent 4 (iter 4000),-9039.21875,0.0,-9239.21875,Agent 5 (iter 2300)
4689,21434.3125,18.75,21234.3125,Agent 0 (iter 100),-6562.697916666666,0.0,-6762.697916666666,Agent 1 (iter 500),49.86458333333394,-0.0,-150.13541666666606,Agent 2 (iter 1000),3981.270833333333,-1.0,3781.270833333333,Agent 3 (iter 1500),-8645.78125,0.0,-8845.78125,Agent 4 (iter 4000),-9056.96875,-17.75,-9256.96875,Agent 5 (iter 2300)
4690,21430.8125,-3.5,21230.8125,Agent 0 (iter 100),-6566.197916666666,-3.5,-6766.197916666666,Agent 1 (iter 500),49.86458333333394,-0.0,-150.13541666666606,Agent 2 (iter 1000),3781.270833333333,-200.0,3581.270833333333,Agent 3 (iter 1500),-8436.78125,209.0,-8636.78125,Agent 4 (iter 4000),-9058.96875,-2.0,-9258.96875,Agent 5 (iter 2300)
4691,21430.8125,0.0,21230.8125,Agent 0 (iter 100),-6566.197916666666,0.0,-6766.197916666666,Agent 1 (iter 500),49.86458333333394,0.0,-150.13541666666606,Agent 2 (iter 1000),3781.270833333333,0.0,3581.270833333333,Agent 3 (iter 1500),-8436.78125,0.0,-8636.78125,Agent 4 (iter 4000),-9058.96875,0.0,-9258.96875,Agent 5 (iter 2300)
4692,21432.8125,2.0,21232.8125,Agent 0 (iter 100),-6566.197916666666,0.0,-6766.197916666666,Agent 1 (iter 500),47.86458333333394,-2.0,-152.13541666666606,Agent 2 (iter 1000),3781.270833333333,0.0,3581.270833333333,Agent 3 (iter 1500),-8436.78125,0.0,-8636.78125,Agent 4 (iter 4000),-9058.96875,0.0,-9258.96875,Agent 5 (iter 2300)
4693,21432.8125,0.0,21232.8125,Agent 0 (iter 100),-6566.197916666666,0.0,-6766.197916666666,Agent 1 (iter 500),47.86458333333394,0.0,-152.13541666666606,Agent 2 (iter 1000),3781.270833333333,0.0,3581.270833333333,Agent 3 (iter 1500),-8436.78125,0.0,-8636.78125,Agent 4 (iter 4000),-9058.96875,-0.0,-9258.96875,Agent 5 (iter 2300)
4694,21440.8125,8.0,21240.8125,Agent 0 (iter 100),-6566.197916666666,0.0,-6766.197916666666,Agent 1 (iter 500),47.86458333333394,0.0,-152.13541666666606,Agent 2 (iter 1000),3773.270833333333,-8.0,3573.270833333333,Agent 3 (iter 1500),-8436.78125,0.0,-8636.78125,Agent 4 (iter 4000),-9058.96875,0.0,-9258.96875,Agent 5 (iter 2300)
4695,21440.8125,0.0,21240.8125,Agent 0 (iter 100),-6566.197916666666,0.0,-6766.197916666666,Agent 1 (iter 500),47.86458333333394,0.0,-152.13541666666606,Agent 2 (iter 1000),3773.270833333333,0.0,3573.270833333333,Agent 3 (iter 1500),-8436.78125,0.0,-8636.78125,Agent 4 (iter 4000),-9058.96875,0.0,-9258.96875,Agent 5 (iter 2300)
4696,21423.8125,-17.0,21223.8125,Agent 0 (iter 100),-6493.197916666666,73.0,-6693.197916666666,Agent 1 (iter 500),120.86458333333394,73.0,-79.13541666666606,Agent 2 (iter 1000),3846.270833333333,73.0,3646.270833333333,Agent 3 (iter 1500),-8636.78125,-200.0,-8836.78125,Agent 4 (iter 4000),-9060.96875,-2.0,-9260.96875,Agent 5 (iter 2300)
4697,21423.8125,0.0,21223.8125,Agent 0 (iter 100),-6493.197916666666,0.0,-6693.197916666666,Agent 1 (iter 500),120.86458333333394,0.0,-79.13541666666606,Agent 2 (iter 1000),3846.270833333333,0.0,3646.270833333333,Agent 3 (iter 1500),-8636.78125,0.0,-8836.78125,Agent 4 (iter 4000),-9060.96875,0.0,-9260.96875,Agent 5 (iter 2300)
4698,21423.8125,0.0,21223.8125,Agent 0 (iter 100),-6493.197916666666,0.0,-6693.197916666666,Agent 1 (iter 500),120.86458333333394,0.0,-79.13541666666606,Agent 2 (iter 1000),3846.270833333333,0.0,3646.270833333333,Agent 3 (iter 1500),-8636.78125,0.0,-8836.78125,Agent 4 (iter 4000),-9060.96875,0.0,-9260.96875,Agent 5 (iter 2300)
4699,21552.8125,129.0,21352.8125,Agent 0 (iter 100),-6493.197916666666,0.0,-6693.197916666666,Agent 1 (iter 500),120.86458333333394,0.0,-79.13541666666606,Agent 2 (iter 1000),3846.270833333333,-0.0,3646.270833333333,Agent 3 (iter 1500),-8752.78125,-116.0,-8952.78125,Agent 4 (iter 4000),-9073.96875,-13.0,-9273.96875,Agent 5 (iter 2300)
4700,21559.8125,7.0,21359.8125,Agent 0 (iter 100),-6493.197916666666,0.0,-6693.197916666666,Agent 1 (iter 500),120.86458333333394,0.0,-79.13541666666606,Agent 2 (iter 1000),3846.270833333333,0.0,3646.270833333333,Agent 3 (iter 1500),-8752.78125,0.0,-8952.78125,Agent 4 (iter 4000),-9080.96875,-7.0,-9280.96875,Agent 5 (iter 2300)
4701,21559.8125,0.0,21359.8125,Agent 0 (iter 100),-6493.197916666666,0.0,-6693.197916666666,Agent 1 (iter 500),120.86458333333394,0.0,-79.13541666666606,Agent 2 (iter 1000),3846.270833333333,0.0,3646.270833333333,Agent 3 (iter 1500),-8752.78125,0.0,-8952.78125,Agent 4 (iter 4000),-9080.96875,0.0,-9280.96875,Agent 5 (iter 2300)
4702,21561.8125,2.0,21361.8125,Agent 0 (iter 100),-6493.197916666666,0.0,-6693.197916666666,Agent 1 (iter 500),118.86458333333394,-2.0,-81.13541666666606,Agent 2 (iter 1000),3846.270833333333,0.0,3646.270833333333,Agent 3 (iter 1500),-8752.78125,0.0,-8952.78125,Agent 4 (iter 4000),-9080.96875,0.0,-9280.96875,Agent 5 (iter 2300)
4703,21563.8125,2.0,21363.8125,Agent 0 (iter 100),-6493.197916666666,0.0,-6693.197916666666,Agent 1 (iter 500),118.86458333333394,0.0,-81.13541666666606,Agent 2 (iter 1000),3844.270833333333,-2.0,3644.270833333333,Agent 3 (iter 1500),-8752.78125,0.0,-8952.78125,Agent 4 (iter 4000),-9080.96875,0.0,-9280.96875,Agent 5 (iter 2300)
4704,21562.8125,-1.0,21362.8125,Agent 0 (iter 100),-6514.697916666666,-21.5,-6714.697916666666,Agent 1 (iter 500),116.86458333333394,-2.0,-83.13541666666606,Agent 2 (iter 1000),3842.270833333333,-2.0,3642.270833333333,Agent 3 (iter 1500),-8526.28125,226.5,-8726.28125,Agent 4 (iter 4000),-9280.96875,-200.0,-9480.96875,Agent 5 (iter 2300)
4705,21564.8125,2.0,21364.8125,Agent 0 (iter 100),-6514.697916666666,0.0,-6714.697916666666,Agent 1 (iter 500),114.86458333333394,-2.0,-85.13541666666606,Agent 2 (iter 1000),3842.270833333333,0.0,3642.270833333333,Agent 3 (iter 1500),-8526.28125,-0.0,-8726.28125,Agent 4 (iter 4000),-9280.96875,0.0,-9480.96875,Agent 5 (iter 2300)
4706,21564.8125,0.0,21364.8125,Agent 0 (iter 100),-6514.697916666666,0.0,-6714.697916666666,Agent 1 (iter 500),114.86458333333394,0.0,-85.13541666666606,Agent 2 (iter 1000),3842.270833333333,0.0,3642.270833333333,Agent 3 (iter 1500),-8526.28125,0.0,-8726.28125,Agent 4 (iter 4000),-9280.96875,0.0,-9480.96875,Agent 5 (iter 2300)
4707,21564.8125,-0.0,21364.8125,Agent 0 (iter 100),-6514.697916666666,0.0,-6714.697916666666,Agent 1 (iter 500),114.86458333333394,-0.0,-85.13541666666606,Agent 2 (iter 1000),3842.270833333333,0.0,3642.270833333333,Agent 3 (iter 1500),-8526.28125,0.0,-8726.28125,Agent 4 (iter 4000),-9280.96875,0.0,-9480.96875,Agent 5 (iter 2300)
4708,21564.8125,0.0,21364.8125,Agent 0 (iter 100),-6514.697916666666,0.0,-6714.697916666666,Agent 1 (iter 500),114.86458333333394,0.0,-85.13541666666606,Agent 2 (iter 1000),3842.270833333333,0.0,3642.270833333333,Agent 3 (iter 1500),-8526.28125,0.0,-8726.28125,Agent 4 (iter 4000),-9280.96875,0.0,-9480.96875,Agent 5 (iter 2300)
4709,21575.8125,11.0,21375.8125,Agent 0 (iter 100),-6514.697916666666,0.0,-6714.697916666666,Agent 1 (iter 500),114.86458333333394,0.0,-85.13541666666606,Agent 2 (iter 1000),3842.270833333333,-0.0,3642.270833333333,Agent 3 (iter 1500),-8526.28125,0.0,-8726.28125,Agent 4 (iter 4000),-9291.96875,-11.0,-9491.96875,Agent 5 (iter 2300)
4710,21575.8125,0.0,21375.8125,Agent 0 (iter 100),-6514.697916666666,0.0,-6714.697916666666,Agent 1 (iter 500),114.86458333333394,0.0,-85.13541666666606,Agent 2 (iter 1000),3842.270833333333,0.0,3642.270833333333,Agent 3 (iter 1500),-8526.28125,0.0,-8726.28125,Agent 4 (iter 4000),-9291.96875,0.0,-9491.96875,Agent 5 (iter 2300)
4711,21926.3125,350.5,21726.3125,Agent 0 (iter 100),-6689.947916666666,-175.25,-6889.947916666666,Agent 1 (iter 500),-60.38541666666606,-175.25,-260.38541666666606,Agent 2 (iter 1000),3842.270833333333,0.0,3642.270833333333,Agent 3 (iter 1500),-8526.28125,0.0,-8726.28125,Agent 4 (iter 4000),-9291.96875,0.0,-9491.96875,Agent 5 (iter 2300)
4712,21926.3125,0.0,21726.3125,Agent 0 (iter 100),-6689.947916666666,0.0,-6889.947916666666,Agent 1 (iter 500),-60.38541666666606,0.0,-260.38541666666606,Agent 2 (iter 1000),3842.270833333333,0.0,3642.270833333333,Agent 3 (iter 1500),-8526.28125,0.0,-8726.28125,Agent 4 (iter 4000),-9291.96875,0.0,-9491.96875,Agent 5 (iter 2300)
4713,21926.3125,0.0,21726.3125,Agent 0 (iter 100),-6689.947916666666,0.0,-6889.947916666666,Agent 1 (iter 500),-60.38541666666606,-0.0,-260.38541666666606,Agent 2 (iter 1000),3842.270833333333,0.0,3642.270833333333,Agent 3 (iter 1500),-8526.28125,0.0,-8726.28125,Agent 4 (iter 4000),-9291.96875,0.0,-9491.96875,Agent 5 (iter 2300)
4714,21926.3125,0.0,21726.3125,Agent 0 (iter 100),-6689.947916666666,0.0,-6889.947916666666,Agent 1 (iter 500),-60.38541666666606,0.0,-260.38541666666606,Agent 2 (iter 1000),3842.270833333333,0.0,3642.270833333333,Agent 3 (iter 1500),-8526.28125,0.0,-8726.28125,Agent 4 (iter 4000),-9291.96875,0.0,-9491.96875,Agent 5 (iter 2300)
4715,21976.3125,50.0,21776.3125,Agent 0 (iter 100),-6738.947916666666,-49.0,-6938.947916666666,Agent 1 (iter 500),-60.38541666666606,0.0,-260.38541666666606,Agent 2 (iter 1000),3842.270833333333,-0.0,3642.270833333333,Agent 3 (iter 1500),-8526.28125,0.0,-8726.28125,Agent 4 (iter 4000),-9292.96875,-1.0,-9492.96875,Agent 5 (iter 2300)
4716,21976.3125,0.0,21776.3125,Agent 0 (iter 100),-6738.947916666666,0.0,-6938.947916666666,Agent 1 (iter 500),-60.38541666666606,0.0,-260.38541666666606,Agent 2 (iter 1000),3842.270833333333,0.0,3642.270833333333,Agent 3 (iter 1500),-8526.28125,0.0,-8726.28125,Agent 4 (iter 4000),-9292.96875,0.0,-9492.96875,Agent 5 (iter 2300)
4717,21976.3125,0.0,21776.3125,Agent 0 (iter 100),-6738.947916666666,0.0,-6938.947916666666,Agent 1 (iter 500),-60.38541666666606,0.0,-260.38541666666606,Agent 2 (iter 1000),3842.270833333333,0.0,3642.270833333333,Agent 3 (iter 1500),-8526.28125,0.0,-8726.28125,Agent 4 (iter 4000),-9292.96875,0.0,-9492.96875,Agent 5 (iter 2300)
4718,21976.3125,0.0,21776.3125,Agent 0 (iter 100),-6738.947916666666,0.0,-6938.947916666666,Agent 1 (iter 500),-60.38541666666606,0.0,-260.38541666666606,Agent 2 (iter 1000),3842.270833333333,0.0,3642.270833333333,Agent 3 (iter 1500),-8526.28125,0.0,-8726.28125,Agent 4 (iter 4000),-9292.96875,-0.0,-9492.96875,Agent 5 (iter 2300)
4719,21976.3125,0.0,21776.3125,Agent 0 (iter 100),-6738.947916666666,-0.0,-6938.947916666666,Agent 1 (iter 500),-60.38541666666606,0.0,-260.38541666666606,Agent 2 (iter 1000),3842.270833333333,0.0,3642.270833333333,Agent 3 (iter 1500),-8526.28125,0.0,-8726.28125,Agent 4 (iter 4000),-9292.96875,-0.0,-9492.96875,Agent 5 (iter 2300)
4720,21976.3125,-0.0,21776.3125,Agent 0 (iter 100),-6738.947916666666,-0.0,-6938.947916666666,Agent 1 (iter 500),-101.38541666666606,-41.0,-301.38541666666606,Agent 2 (iter 1000),3840.270833333333,-2.0,3640.270833333333,Agent 3 (iter 1500),-8567.28125,-41.0,-8767.28125,Agent 4 (iter 4000),-9208.96875,84.0,-9408.96875,Agent 5 (iter 2300)
4721,21983.0625,6.75,21783.0625,Agent 0 (iter 100),-6738.947916666666,0.0,-6938.947916666666,Agent 1 (iter 500),-101.38541666666606,0.0,-301.38541666666606,Agent 2 (iter 1000),3833.520833333333,-6.75,3633.520833333333,Agent 3 (iter 1500),-8567.28125,0.0,-8767.28125,Agent 4 (iter 4000),-9208.96875,0.0,-9408.96875,Agent 5 (iter 2300)
4722,21986.5625,3.5,21786.5625,Agent 0 (iter 100),-6738.947916666666,0.0,-6938.947916666666,Agent 1 (iter 500),-104.88541666666606,-3.5,-304.88541666666606,Agent 2 (iter 1000),3833.520833333333,0.0,3633.520833333333,Agent 3 (iter 1500),-8567.28125,0.0,-8767.28125,Agent 4 (iter 4000),-9208.96875,0.0,-9408.96875,Agent 5 (iter 2300)
4723,21986.5625,0.0,21786.5625,Agent 0 (iter 100),-6738.947916666666,0.0,-6938.947916666666,Agent 1 (iter 500),-104.88541666666606,0.0,-304.88541666666606,Agent 2 (iter 1000),3833.520833333333,0.0,3633.520833333333,Agent 3 (iter 1500),-8567.28125,0.0,-8767.28125,Agent 4 (iter 4000),-9208.96875,0.0,-9408.96875,Agent 5 (iter 2300)
4724,21968.5625,-18.0,21768.5625,Agent 0 (iter 100),-6938.947916666666,-200.0,-7138.947916666666,Agent 1 (iter 500),223.11458333333394,328.0,23.11458333333394,Agent 2 (iter 1000),3733.520833333333,-100.0,3533.520833333333,Agent 3 (iter 1500),-8572.28125,-5.0,-8772.28125,Agent 4 (iter 4000),-9213.96875,-5.0,-9413.96875,Agent 5 (iter 2300)
4725,21968.5625,-0.0,21768.5625,Agent 0 (iter 100),-6938.947916666666,0.0,-7138.947916666666,Agent 1 (iter 500),223.11458333333394,0.0,23.11458333333394,Agent 2 (iter 1000),3733.520833333333,0.0,3533.520833333333,Agent 3 (iter 1500),-8572.28125,0.0,-8772.28125,Agent 4 (iter 4000),-9213.96875,0.0,-9413.96875,Agent 5 (iter 2300)
4726,21983.0625,14.5,21783.0625,Agent 0 (iter 100),-6938.947916666666,0.0,-7138.947916666666,Agent 1 (iter 500),208.61458333333394,-14.5,8.61458333333394,Agent 2 (iter 1000),3733.520833333333,0.0,3533.520833333333,Agent 3 (iter 1500),-8572.28125,0.0,-8772.28125,Agent 4 (iter 4000),-9213.96875,0.0,-9413.96875,Agent 5 (iter 2300)
4727,21992.0625,9.0,21792.0625,Agent 0 (iter 100),-6938.947916666666,0.0,-7138.947916666666,Agent 1 (iter 500),208.61458333333394,-0.0,8.61458333333394,Agent 2 (iter 1000),3724.520833333333,-9.0,3524.520833333333,Agent 3 (iter 1500),-8572.28125,0.0,-8772.28125,Agent 4 (iter 4000),-9213.96875,0.0,-9413.96875,Agent 5 (iter 2300)
4728,21992.0625,0.0,21792.0625,Agent 0 (iter 100),-6938.947916666666,0.0,-7138.947916666666,Agent 1 (iter 500),208.61458333333394,0.0,8.61458333333394,Agent 2 (iter 1000),3724.520833333333,0.0,3524.520833333333,Agent 3 (iter 1500),-8572.28125,0.0,-8772.28125,Agent 4 (iter 4000),-9213.96875,0.0,-9413.96875,Agent 5 (iter 2300)
4729,21992.0625,0.0,21792.0625,Agent 0 (iter 100),-6938.947916666666,0.0,-7138.947916666666,Agent 1 (iter 500),208.61458333333394,0.0,8.61458333333394,Agent 2 (iter 1000),3724.520833333333,0.0,3524.520833333333,Agent 3 (iter 1500),-8572.28125,0.0,-8772.28125,Agent 4 (iter 4000),-9213.96875,-0.0,-9413.96875,Agent 5 (iter 2300)
4730,21992.0625,0.0,21792.0625,Agent 0 (iter 100),-6938.947916666666,0.0,-7138.947916666666,Agent 1 (iter 500),208.61458333333394,0.0,8.61458333333394,Agent 2 (iter 1000),3724.520833333333,0.0,3524.520833333333,Agent 3 (iter 1500),-8572.28125,0.0,-8772.28125,Agent 4 (iter 4000),-9213.96875,0.0,-9413.96875,Agent 5 (iter 2300)
4731,21992.0625,0.0,21792.0625,Agent 0 (iter 100),-6938.947916666666,0.0,-7138.947916666666,Agent 1 (iter 500),208.61458333333394,0.0,8.61458333333394,Agent 2 (iter 1000),3724.520833333333,0.0,3524.520833333333,Agent 3 (iter 1500),-8572.28125,0.0,-8772.28125,Agent 4 (iter 4000),-9213.96875,0.0,-9413.96875,Agent 5 (iter 2300)
4732,21992.0625,0.0,21792.0625,Agent 0 (iter 100),-6938.947916666666,0.0,-7138.947916666666,Agent 1 (iter 500),208.61458333333394,0.0,8.61458333333394,Agent 2 (iter 1000),3724.520833333333,0.0,3524.520833333333,Agent 3 (iter 1500),-8572.28125,0.0,-8772.28125,Agent 4 (iter 4000),-9213.96875,0.0,-9413.96875,Agent 5 (iter 2300)
4733,21997.0625,5.0,21797.0625,Agent 0 (iter 100),-6940.947916666666,-2.0,-7140.947916666666,Agent 1 (iter 500),206.61458333333394,-2.0,6.61458333333394,Agent 2 (iter 1000),3724.520833333333,0.0,3524.520833333333,Agent 3 (iter 1500),-8572.28125,0.0,-8772.28125,Agent 4 (iter 4000),-9214.96875,-1.0,-9414.96875,Agent 5 (iter 2300)
4734,22033.5625,36.5,21833.5625,Agent 0 (iter 100),-6940.947916666666,0.0,-7140.947916666666,Agent 1 (iter 500),206.61458333333394,0.0,6.61458333333394,Agent 2 (iter 1000),3724.520833333333,0.0,3524.520833333333,Agent 3 (iter 1500),-8572.28125,0.0,-8772.28125,Agent 4 (iter 4000),-9251.46875,-36.5,-9451.46875,Agent 5 (iter 2300)
4735,22033.5625,0.0,21833.5625,Agent 0 (iter 100),-6940.947916666666,0.0,-7140.947916666666,Agent 1 (iter 500),206.61458333333394,0.0,6.61458333333394,Agent 2 (iter 1000),3724.520833333333,0.0,3524.520833333333,Agent 3 (iter 1500),-8572.28125,0.0,-8772.28125,Agent 4 (iter 4000),-9251.46875,0.0,-9451.46875,Agent 5 (iter 2300)
4736,22033.5625,0.0,21833.5625,Agent 0 (iter 100),-6940.947916666666,0.0,-7140.947916666666,Agent 1 (iter 500),206.61458333333394,0.0,6.61458333333394,Agent 2 (iter 1000),3724.520833333333,0.0,3524.520833333333,Agent 3 (iter 1500),-8572.28125,0.0,-8772.28125,Agent 4 (iter 4000),-9251.46875,-0.0,-9451.46875,Agent 5 (iter 2300)
4737,22033.5625,0.0,21833.5625,Agent 0 (iter 100),-6940.947916666666,0.0,-7140.947916666666,Agent 1 (iter 500),206.61458333333394,0.0,6.61458333333394,Agent 2 (iter 1000),3724.520833333333,0.0,3524.520833333333,Agent 3 (iter 1500),-8572.28125,0.0,-8772.28125,Agent 4 (iter 4000),-9251.46875,0.0,-9451.46875,Agent 5 (iter 2300)
4738,22033.5625,-0.0,21833.5625,Agent 0 (iter 100),-6940.947916666666,0.0,-7140.947916666666,Agent 1 (iter 500),206.61458333333394,0.0,6.61458333333394,Agent 2 (iter 1000),3724.520833333333,0.0,3524.520833333333,Agent 3 (iter 1500),-8572.28125,0.0,-8772.28125,Agent 4 (iter 4000),-9251.46875,0.0,-9451.46875,Agent 5 (iter 2300)
4739,22038.0625,4.5,21838.0625,Agent 0 (iter 100),-6944.447916666666,-3.5,-7144.447916666666,Agent 1 (iter 500),206.61458333333394,0.0,6.61458333333394,Agent 2 (iter 1000),3724.520833333333,0.0,3524.520833333333,Agent 3 (iter 1500),-8572.28125,0.0,-8772.28125,Agent 4 (iter 4000),-9252.46875,-1.0,-9452.46875,Agent 5 (iter 2300)
4740,22038.0625,0.0,21838.0625,Agent 0 (iter 100),-6944.447916666666,0.0,-7144.447916666666,Agent 1 (iter 500),206.61458333333394,0.0,6.61458333333394,Agent 2 (iter 1000),3724.520833333333,0.0,3524.520833333333,Agent 3 (iter 1500),-8572.28125,0.0,-8772.28125,Agent 4 (iter 4000),-9252.46875,0.0,-9452.46875,Agent 5 (iter 2300)
